0,1,2,3,4,5
Limon,876916658287378433,2017-06-19 21:36:38,#SonDakika: Havada korkulu anlar: Yıldırım isabet eden THY uçağı acil iniş yaptı https://t.co/kJdxfyUbwS https://t.co/yHO9W6Uauj,27,5
Limon,855083661229776897,2017-04-20 15:40:06,Apartmanda büyük panik! Kokuyu alır almaz oraya koştular https://t.co/0QBKFLZYPn https://t.co/840H6GSdcg,5,2
Limon,820994745665224704,2017-01-16 14:02:55,Bursa'da doğalgaz patlaması: 2 yaralı https://t.co/g8ytvd5Xyh https://t.co/nHfV8hKyGD,7,3
Limon,969357876778164225,2018-03-01 23:45:02,Ve Cengiz Ünder'in fiyatı açıklandı!  https://t.co/YdQGXl8g4h https://t.co/oDojaIM2rK,5,0
Limon,812619200401444864,2016-12-24 11:21:29,Facia gibi kaza! Aşırı hız yapınca... https://t.co/UUzMyXslTA https://t.co/P9EpMNsCtf,1,2
Limon,1100377471151534080,2019-02-26 12:50:07,En iyi 100 teknik direktör https://t.co/R3Cz8e1jar Listede sadece bir Türk var https://t.co/JTHxJoMgKv,8,3
Limon,816724632581468160,2017-01-04 19:15:01,3 gün sonra itirafname imzalatmışlar https://t.co/9AVcJBB1Qn https://t.co/EhWf1YR59V,12,7
Limon,1071106019823181826,2018-12-07 18:15:49,Yakalanan 1 ton eroinin arka planında bakın kim çıktı! https://t.co/CxTZB0KjZR,5,1
Limon,1089105240715128832,2019-01-26 10:18:18,Fatih Altaylı: Melih Gökçek o isme çalışıyor https://t.co/9wUEbXJXtM https://t.co/Rs3dC3PMm7,0,0
Limon,1138123836883374080,2019-06-10 16:40:42,12 saat yüzerek hayatta kaldı (Kurtuluş sevinci yarım kaldı) https://t.co/wRFrUgVC01 https://t.co/gI2qn88Kv0,41,5
Limon,1044838994322829314,2018-09-26 06:40:03,Trump'a ilginç koruma yöntemi https://t.co/F3d2sRmBZP https://t.co/eEd5OcecSb,9,1
Limon,830006865882992640,2017-02-10 10:53:52,İstanbul'da elektrik kesintisi https://t.co/bsguOnArRq https://t.co/lnBk7kSMuP,0,2
Limon,726476954719916035,2016-04-30 18:22:57,Sonunda Erdoğan'ın sınıftaki görüntüsünü yayınladılar ancak bildiğiniz gibi değil  https://t.co/Cm35ZteFYs https://t.co/XLTOFiFK3M,13,15
Limon,726047376729866240,2016-04-29 13:55:58,Sümeyye Erdoğan'ın nikah tarihi belli oldu https://t.co/hbnS8zkcFh https://t.co/LGtemp3Y3H,5,0
Limon,2109896078869098496,2018-13-24 19:13:41,"['sır', 'tam', '77', 'yıl', 'sonra', 'ortaya', 'çıktı!', 'İçindeki', '40', 'kişiyle', 'birlikte', 'kaybolmuştu!']",7,0
Limon,873529626387247104,2017-06-10 13:17:46,Pişirilmesi çok bilinmiyor ama iftar sofralarını süslüyor: Kilosu 10 lira   https://t.co/oWxfI2Pt5R https://t.co/L7OIwqtA4N,8,0
Limon,878375127016255497,2017-06-23 22:12:04,Bakan'dan 'bedelli askerlik' açıklaması https://t.co/p1kuWdSBcZ https://t.co/dyC6zymwFB,2,1
Limon,985981298949935110,2018-04-16 20:40:34,Whatsapp Türkiye'de de kullanıma açtı: Artık... https://t.co/ZPfIWft9If https://t.co/F0Tetn9VGj,3,3
Limon,1060448396878712833,2018-11-08 08:26:14,NASA'dan uyarı gibi paylaşım https://t.co/MwNgFhlaYl https://t.co/XftzcYPZqC,43,14
Limon,810846016824102912,2016-12-19 13:55:29,"12 yaşındaki çocuk üç gün duvarın içinde kaldı, kimse yardım etmedi... https://t.co/c7aP9xWkGy https://t.co/7i55zHBPn2",17,14
Limon,819834285830131712,2017-01-13 09:11:40,Nutella kanser iddiaları sonrası raflardan indiriliyor  https://t.co/Ld3SgK7OSO https://t.co/AGXpeaqVr7,26,38
Limon,1138380322972798977,2019-06-11 09:39:53,iPhone'lar için bir dönemin sonu https://t.co/Aoz9F9vm0A https://t.co/r2tIfnU1XP,20,1
Limon,880391756180844544,2017-06-29 11:45:26,Kiraya vereni de kiralayanı da ilgilendiriyor! Yapmayan yandı: 1 Temmuz'dan sonra...  https://t.co/zt4DD3vFIR https://t.co/DkmY3brTmV,2,2
Limon,818129508918263809,2017-01-08 16:17:29,Rusya'da akılalmaz olay! Kaldırım taşlarını sökünce... https://t.co/MglXk1NF7N https://t.co/jOljLkNRJF,19,6
Limon,1096840564077744128,2019-02-16 18:35:43,Limon Haber'in doğumgünü bilsem kutlayacağım İyi ki varsın Limon Haber... Gereksiz tıklamalardan kurtulunuz! https://t.co/UTDo7aNi3N,6,0
Limon,850619918752133122,2017-04-08 08:02:47,Dikkat! Tüm çalışanları ilgilendiriyor https://t.co/ZauWFHru1D https://t.co/WJvomYOHcL,9,1
Limon,1184842077449936897,2019-10-17 14:42:19,Mahkeme karar verdi! Araçların hepsi satışa çıktı https://t.co/OxpagJ3pEa https://t.co/bvHwATGZNR,7,0
Limon,1076125308804321280,2018-12-21 14:40:41,#SONDAKİKA  TEM'de kaza! Trafik kilit https://t.co/tYegFdbQHG https://t.co/Ew2nPDTTG3,2,0
Limon,886149086226677760,2017-07-15 09:03:00,2019'daki adayı kim? Kemal Kılıçdaroğlu'ndan flaş açıklamalar https://t.co/LAv2Oe7zj4,16,2
Limon,818535149151391746,2017-01-09 19:09:21,İstanbul Valiliği'nden TIR açıklaması https://t.co/I2c6tfjkKJ https://t.co/o9RdWMk426,11,1
Limon,793419660955906048,2016-11-01 11:49:22,Korkunç olay güvenlik kamerası tarafından görüntülendi! https://t.co/wPQ1poGmL3 https://t.co/csJef3KD6D,7,6
Limon,1017707771356237825,2018-07-13 09:50:15,SON DAKİKA - Ünlü hoca ile yollar ayrıldı! https://t.co/KkOEPl2ZRe https://t.co/2LPBxiKXF1,5,2
Limon,261526521340014592,2018-12-18 19:16:11,"['yeni', 'sponsoru', 'belli', 'oldu', 'https://t.co/jSt1eUG8if']",4,0
Limon,1168844279587987456,2019-09-03 11:12:46,SON DAKİKA | Ünlü şarkıcı hayatını kaybetti  https://t.co/kAkSRyfZqA https://t.co/O9Tz0qte7l,5,0
Limon,803998374328487936,2016-11-30 16:25:24,"Donald Trump, beklenen kararı verdi https://t.co/K6LzGjDR2K https://t.co/qwdyasf8GR",8,29
Limon,1196085821192970240,2019-11-17 15:20:56,İstanbul'da gece metrosunun 2.5 ayda kaç yolcu taşıdığı açıklandı  https://t.co/vElZwoDd7Y https://t.co/5FHvMOhLb3,22,3
Limon,1068526344802250752,2018-11-30 15:25:07,Yapılandırmada önemli gelişme! Bugün saat 21.00'e kadar... https://t.co/DWhLv6hY8b https://t.co/cDN95tyG3f,2,0
Limon,914168861716549633,2017-09-30 16:43:35,FLAŞ | MHP'de bir toplu istifa daha  https://t.co/ajJpDSBYMF https://t.co/cqlSCMpDmg,40,9
Limon,744811111438966784,2016-06-20 08:36:21,Erol Evgin'in sözleri sosyal medyada gündem oldu https://t.co/yfAX24JoGY https://t.co/IhXTjSB5HT,31,15
Limon,1015335390050439168,2018-07-06 20:43:15,"AA, Nuriye Gülmen'in neden gözaltına alındığını 'açıkladı' https://t.co/U2g9U5eCHZ https://t.co/LseQFKVrCm",10,3
Limon,964902318985560065,2018-02-17 16:40:14,4 yaşındaki çocuğa tecavüz etmişti... Buraya konuldu https://t.co/DgSV0gt6IU https://t.co/qi0cTzFej1,6,6
Limon,834354525150515201,2017-02-22 10:49:55,Lise mezunu gençten sıra dışı icat! https://t.co/8AIm7yvpaR https://t.co/HXqeXK9ARM,11,3
Limon,1101472350489464832,2019-03-01 13:20:47,CHP'nin yeni Bodrum adayı belli oldu https://t.co/PHPmPRLfuI https://t.co/yhwNd6sFrk,8,0
Limon,1181855540235919361,2019-10-09 08:54:53,"19 yaşındaki kız babasının işkencesine maruz kalmıştı, nedeni belli oldu https://t.co/TSR2nG4qEl",27,4
Limon,839867591451627520,2017-03-09 15:56:52,İstanbul metrosunda arıza; uzun kuyruklar oluştu https://t.co/9wAWzNmA5Z https://t.co/2M3nztxt0c,2,5
Limon,1126044063289843712,2019-05-08 08:40:00,Barda gelen hesabı görünce dehşet saçtı! Gece kulübü sahibini çıkan tartışmada tabancayla vurarak öldürdü...… https://t.co/MPyRzkkpYf,1,1
Limon,1118212704009891847,2019-04-16 18:00:58,Son Dakika: Elazığ'da deprem https://t.co/eiBvELcpeL https://t.co/SKCaAMwNne,3,0
Limon,744804425630285825,2016-06-20 08:09:47,Anne babalar dikkat... Çocuğunuz kolunu kaybedebilir  https://t.co/IRl4PWXW1T https://t.co/VChJbhQLGk,5,6
Limon,1200894506943631361,2019-11-30 21:48:56,@LimonHaber @abkalender Okuyalım o zaman,0,0
Limon,1127981832350388226,2019-05-13 17:00:00,"CNN Türk'ten ayrılan hangi deneyimli isim, #HaberGlobal kadrosuna katıldı? | #MedyaTavaÖzel https://t.co/cWWUG0Qt6Q https://t.co/fbTafCGh1Z",2,2
Limon,952623812264321025,2018-01-14 19:29:50,Ankara'da yarın okullar tatil mi? https://t.co/PNlo6AIdpK https://t.co/vDxwLCW7zq,0,0
Limon,1181827104545087488,2019-10-09 07:01:53,UNESCO 2021 Dünya Kitap Başkenti belli oldu https://t.co/q2ai70uGuL https://t.co/Q09KbMtD7Z,7,3
Limon,996054611227275267,2018-05-14 15:48:19,"İçme suyu az akmaya başlayınca boruların içine baktı! https://t.co/lO813W47pj İnanamadı, metrelerce... https://t.co/fjZRwCueBL",4,0
Limon,819298757657378820,2017-01-11 21:43:40,Obama'ya Spotify'dan iş teklifi geldi https://t.co/G4sQKW0cK8 https://t.co/rSaGau05kE,8,2
Limon,1097210400951668738,2019-02-17 19:05:19,Apple önümüzdeki ay ne tanıtacak? https://t.co/yVlPveFqsn https://t.co/Rwi3pwaehD,1,1
Limon,839497813188886532,2017-03-08 15:27:30,VİDEO | Ümit Özdağ ve Yusuf Halaçoğlu'na saldırı anı kamerada  https://t.co/67gO4CBW0y https://t.co/MhSnyfYjiD,10,8
Limon,802227712245071874,2016-11-25 19:09:25,"Başına darbe alan milli futbolcu, ölümden döndü! https://t.co/4WxulIXcNW https://t.co/bziNnqVdUj",0,0
Limon,728304275969945602,2016-05-05 19:24:05,Süper Lig'de bir teknik direktör ayrılığı daha https://t.co/fdXelobggu https://t.co/LJkXqpS3YU,15,3
Limon,1170003724699353088,2019-09-06 16:00:00,"Limonun faydaları saymakla bitmez. Peki, doğa mucizesi limonun suyunu sıkıp kabuğunu atıyor musunuz?  Bu videodan s… https://t.co/p3UYOGshbz",80,28
Limon,1000268321239990273,2018-05-26 06:52:06,Suç örgütü lideri Çakıcı’yı ziyaret eden Bahçeli'ye şok https://t.co/KfOVB8eqUV https://t.co/CDanGaHk77,7,5
Limon,1047951434979987456,2018-10-04 20:47:46,İki ülkeyi karıştıracak olay! 'Minik Casus Çipler' ele geçirildi... https://t.co/scLl7hDUOL,10,4
Limon,803234791080558593,2016-11-28 13:51:12,Cansız mankenlerle teröre karşı mesaj! Yanlarına fare koydu... https://t.co/lMfdydT8n4 https://t.co/aTvOPQAbgi,10,3
Limon,1148587621305769985,2019-07-09 13:40:03,Meteoroloji'den 5 il için kuvvetli sağanak uyarısı https://t.co/TkOwafCG3R https://t.co/d2pKWlXKM4,1,0
Limon,874271344279650305,2017-06-12 14:25:06,Depremin ardından AFAD'dan flaş açıklama https://t.co/J2G6NQgnum https://t.co/8nlce6cnNe,3,3
Limon,880786842064486400,2017-06-30 13:55:22, Caretta carettalar 10 turisti ısırdı (İşte sebebi) https://t.co/KbW91uN5TE https://t.co/D0RDiZ4Rkr,38,12
Limon,1153652740167557120,2019-07-23 13:07:01,Yer: İstanbul... Esnafın kabusu oldu! Her yerde aranıyor https://t.co/FCApK6h6ks https://t.co/3gzTOaAwAT,11,5
Limon,920669634096959489,2017-10-18 15:15:20,Son Dakika… ABD ile vize krizinde flaş gelişme! https://t.co/N7hrLViMMN,6,4
Limon,834367079650320385,2017-02-22 11:39:48,Mehmet Ekici'ye benzin istasyonunda büyük şok! https://t.co/vdKITlNqej https://t.co/E7dKAWI84Z,9,2
Limon,944216172664446976,2017-12-22 14:40:52,Terim 'Arda Turan' sorusuna bu cevabı verdi https://t.co/GoSQVNv2qf https://t.co/rg3MbALYTr,2,0
Limon,821781273014374401,2017-01-18 18:08:18,Okulda dehşet anları: 4 kişiyi vurdu https://t.co/clxkhnqlvx https://t.co/Pb5A8HV95L,5,0
Limon,1079729963052552193,2018-12-31 13:24:18,Duyan herkes oraya akın etti https://t.co/pXSrxsZNIR https://t.co/2D9eAUBvsg,7,0
Limon,1111231192387518464,2019-03-28 11:38:56,SON DAKİKA | YSK açıkladı: Oy pusulaları...  https://t.co/YfRrxjUEPp https://t.co/Mur9G8zStH,1,0
Limon,1118405661262585856,2019-04-17 06:47:43,İstanbul seçimi yenilenirse Saadet adayını geri çekecek mi Temel Karamollaoğlu açıkladı &gt;&gt;&gt; https://t.co/7JbDkWiakr https://t.co/RghhbRLu0j,5,1
Limon,821721189160775680,2017-01-18 14:09:32,Türk ve Rus jetlerinden DEAŞ'a karşı ortak operasyon! https://t.co/53MnpQDX0l https://t.co/8Ds1hHaHgi,43,11
Limon,851337683620311040,2017-04-10 07:34:55,Dikkat: Mesajların cinsellik içermesi durumunda cinsel taciz suçuna giriyor! https://t.co/d2bYroGK8C https://t.co/fk6I2LBH6w,9,6
Limon,900629957642248192,2017-08-24 08:04:49,Bayram tatiline çıkacaklar dikkat! Otobüs biletleriyle ilgili flaş açıklama! https://t.co/ajOgMki0Qk https://t.co/BUfzWQ5evZ,3,1
Limon,844840445356138498,2017-03-23 09:17:13,ABD'li iki teknoloji devi dolandırıldı https://t.co/lSu6CriPaC https://t.co/q93jNfh1zN,4,4
Limon,797922456971292672,2016-11-13 22:01:53,Maçın bitiminin ardından saha savaş alanına döndü (VİDEO) https://t.co/DGyX4UZzOn https://t.co/b6ZVeQdGeG,14,1
Limon,810902953448050688,2016-12-19 17:41:44,"Rusya’nın Ankara Büyükelçisi’ni, Çevik Kuvvet’te görevli polis mi öldürdü? https://t.co/dFnlEFCVmO https://t.co/GbR2LWDF80",22,35
Limon,847146354728206338,2017-03-29 18:00:04,Ünlü futbolcunun hali görenleri korkuttu! https://t.co/H6lk4SoVBH,4,0
Limon,839430501685411840,2017-03-08 11:00:02,Sahte öğretmenden inanılmaz ifade https://t.co/ThwQW3W5l4 https://t.co/TPOkOVAm1Y,2,2
Limon,1207995194098036737,2019-12-20 12:04:32,Şiddetli deprem! Üç ülkede birden hissedildi https://t.co/riLejDtOWi,4,1
Limon,1051543115398569989,2018-10-14 18:39:50,25 bin pornografik site kapatıldı https://t.co/pld8n5pu7O https://t.co/Pg3cLTV3Fm,21,4
Limon,895549337878573057,2017-08-10 07:36:15,40 dolarla işe başladı şimdi tam 85 milyar doları var! https://t.co/C1DOLq4TdW,16,4
Limon,1009386639955824640,2018-06-20 10:45:03,Avrupa'nın en pahalı ülkesi belli oldu https://t.co/yJ6JXOk2LI https://t.co/Ej5UY4LAkZ,17,1
Limon,992290477503205378,2018-05-04 06:31:00,Çorum’daki gizemli olayda flaş gelişme! https://t.co/WcoDHnWqxe https://t.co/oKnOMIYhKJ,2,2
Limon,851059858602414080,2017-04-09 13:10:56,Aynı gün Türkiye'de çekilen 2 farklı fotoğraf https://t.co/3S2eFsEItT https://t.co/YdQhVGYinf,31,9
Limon,1177666820179992581,2019-09-27 19:30:24,Dizilerle ilgili bu gerçeği öğrenince şoke olacaksınız https://t.co/cSNcv6Rtd2 https://t.co/jsLOWGzZNa,14,3
Limon,727093345290457090,2016-05-02 11:12:16,Binali Yıldırım'ın oğlunun kumar fotoğrafları hangi AKP'linin başını yaktı https://t.co/ORdqxEFG5s https://t.co/cq6IQ4bPQL,9,5
Limon,1203435090866528257,2019-12-07 22:04:19,Ekranların en çok kazandıran bilgi ve kültür yarışması Kim Milyoner Olmak İster'de ilginç olay! https://t.co/L9VjKLJjFg,6,1
Limon,962993432649138176,2018-02-12 10:15:00,Fabrikada stajyer öğrenciye taciz skandalı https://t.co/OFlE89YnYf https://t.co/0KrqHuGxH5,9,3
Limon,849564513129181184,2017-04-05 10:08:58,Show TV'nin hangi iddialı dizisi final kararı aldı? | #MedyaTava https://t.co/G15SaRJPs6 https://t.co/0KHSVGfu5M,1,2
Limon,1132981319166828544,2019-05-27 12:06:10,"Mars'a adınızı göndermek ister misiniz? Türkiye'den talepler 2,2 milyonu aştı https://t.co/CEJ39DwWbO",34,1
Limon,823833040942153728,2017-01-24 10:01:17,Acil servislere akın ettiler https://t.co/qgMkNjq1aY https://t.co/mkmC1xnPt6,4,1
Limon,978558758862409728,2018-03-27 09:06:03,Bir anda sardı: Görüş mesafesi düştü https://t.co/LMfZoFjUNu https://t.co/gz00yYN8AF,2,0
Limon,997860694627414016,2018-05-19 15:25:03,Tarihi kilise kütüphaneye dönüştürülüyor https://t.co/6RTxxiAuKP https://t.co/zYC6AVyuKm,23,7
Limon,729654938305966082,2016-05-09 12:51:08,Dünyaca ünlü grup rezil oldu! Ayrıntıya dikkat... https://t.co/ypNjdzsXof https://t.co/Qudn6ObnQ2,12,3
Limon,1192892947114725382,2019-11-08 19:53:36,NASA uydusu Güneş'in yakınında UFO tespit etti https://t.co/YzxD7I3tCd https://t.co/07O2aGMfYs,12,3
Limon,920901075950907404,2017-10-19 06:35:00,AKP’deki ‘istifa operasyonu’nda son durum! İşte istifa edecek belediye başkanları https://t.co/mr7Yh3Bcm0 https://t.co/QMPgeMJi3b,8,4
Limon,1207390075295850498,2019-12-18 20:00:00,Cerrahpaşa Rektörlüğü öğretim üyesi alımı için ‘Sağlık Politikası Etiği üzerine doktora yapmış olmak’ şartı getirdi… https://t.co/E2UIiXGuOa,853,358
Limon,1145247400958812160,2019-06-30 08:27:12,Dondurma yedikten sonra sıcak su içmek zararlı mıdır? #anne #kadın #sağlık #dondurma   https://t.co/bP3i3ta2oK,1,1
Limon,731434643669417984,2016-05-14 10:43:03,Chrome kullananlar dikkat! https://t.co/8HyH64fSkK https://t.co/Toe2HSu2sv,22,10
Limon,922830049685929986,2017-10-24 14:20:03,Sayıları 1 milyon kişiyi aştı! Aralarında üniversite öğrencileri de var https://t.co/1rw0PEGKlH https://t.co/G5t6kIWPry,3,0
Limon,889569120664002560,2017-07-24 19:33:00,11 ışık yılı uzaklıkta bulunan Ross 128 isimli bir cüce yıldızdan gelen gizemli mesajın sırrı çözüldü… https://t.co/lRMQYHjzt3,0,0
Limon,831138649433632769,2017-02-13 13:51:10,Numan Kurtulmuş'tan #flaş referandum anketi açıklaması! https://t.co/pMAtuIg2sE https://t.co/KVGa7cEWd4,4,0
Limon,1087419439811837953,2019-01-21 18:39:32,"""Başıma ne geldi acaba?"" diye korkumdan haberi açamadım. Başlığı gören falakaya yatırıldım sanır. Olayı neden neden… https://t.co/L4Yu0vNaVH",2574,218
Limon,1131805569663287296,2019-05-24 06:14:10,Toplayanlara bugün de 240 bin TL ceza kesildi! https://t.co/tPiVfENOBX https://t.co/MDOKxvF29L,10,1
Limon,862932839515467776,2017-05-12 07:29:56,#SONDAKİKA Cumhurbaşkanı Erdoğan'dan Trump açıklaması https://t.co/k0yw5CiGLm https://t.co/X5y1YP9T5G,4,2
Limon,1145319683798839296,2019-06-30 13:14:26,Gençlerin gözde tercihi! Fiyatı 2 bin TL; taleplere yetişemiyor... https://t.co/e8jS1yAP2v https://t.co/fu7CbZoE7e,3,0
Limon,1038665875514163200,2018-09-09 05:50:16,Adana'da asayiş uygulamasında ele geçirilen beyzbol sopasının üzerindeki yazı dikkat çekti. https://t.co/bYRzAoKCbl https://t.co/16DrwjQrDE,7,5
Limon,996709163119075329,2018-05-16 11:09:17,81 yaşında tutuklandı! Suçu tüylerinizi diken diken edecek! https://t.co/nAZ5gO14UQ https://t.co/fT1lNdGk1D,3,0
Limon,838847729740705792,2017-03-06 20:24:18,Rekor artık Muslera'nın! https://t.co/7ksr3bDfny https://t.co/pG7pKmXN6w,57,7
Limon,1069533026399465472,2018-12-03 10:05:19,2050'nin dünyaya hükmedecek ekonomileri! Bakın Türkiye kaçıncı sırada https://t.co/6xfVCQ2Nrn https://t.co/fVcny0LxoH,3,1
Limon,810503548668669952,2016-12-18 15:14:39,Şans oyunlarından elde edilen gelir nereye gidiyor? https://t.co/PxHK1f4r3b https://t.co/GJGpOiGpVe,7,1
Limon,819541134422798336,2017-01-12 13:46:47,"""Kırmızılı Kadın"" davasında karar https://t.co/vO3VOwa0j5 https://t.co/XcnoTNpey8",10,14
Limon,804789105666166784,2016-12-02 20:47:29,Her gün bir avuç fındık yerseniz... https://t.co/HxKwlaK351 https://t.co/xxCJRwidZ9,27,11
Limon,960570743179431942,2018-02-05 17:48:06,FETÖ bir tek o ilde örgütlenemedi  https://t.co/QkvsxVpmNE https://t.co/6vbENF12gF,62,16
Limon,816739840016470017,2017-01-04 20:15:26,Reina'dan önce hedef orası mıydı? https://t.co/yaLNhu1okM https://t.co/fRJaq6bgXK,9,7
Limon,811674052054122496,2016-12-21 20:45:48,Bir ilde daha kar tatili ilan edildi https://t.co/1FgGVcyu3B https://t.co/0G5CmBPTPi,15,3
Limon,819185396080930816,2017-01-11 14:13:12,Yılın en kötü kelimesini seçtiler https://t.co/aun6sOuCE3 https://t.co/rDVyOGI8Ah,7,0
Limon,1035747853019369473,2018-09-01 04:35:06,Herkes Melo'yu konuştu! Bakın bu sefer ne yaptı... https://t.co/lSVou6RNyx https://t.co/fwNpXJSlKN,4,1
Limon,871055016555159552,2017-06-03 17:24:34,Satmak isterken yakalandı  https://t.co/coP5UtWpz1 https://t.co/ahUaotCZZi,8,1
Limon,968174823863013377,2018-02-26 17:24:00,İstanbul kar ne zaman yağacak? Meteoroloji tarih verdi! https://t.co/5X47MBnfow https://t.co/04pZxKg9ck,7,2
Limon,811311663228026881,2016-12-20 20:45:48,"@LimonHaber Sayın ciddili safya, adminlerinizden  hayırsız olan tibitır'dan kaçmış. Söyleyin ona o işler öyle olmuyor, köye deli lazım.🤗",0,0
Limon,922534343461036034,2017-10-23 18:45:01,#BizimHikaye kadrosuna hangi ödüllü oyuncu katıldı? | #MedyaTavaÖzel https://t.co/X7Z4mLtpnM https://t.co/GS0YEDL7fq,2,0
Limon,824312130144903168,2017-01-25 17:45:01,"O firma ne Google, ne Facebook... Bakın hangi şirket! https://t.co/QT2GytS5Di https://t.co/7HeznccJMU",4,3
Limon,1189936586483474432,2019-10-31 16:06:04,Meteoroloji'den kar yağışı uyarısı! https://t.co/pmfuCgbgOI https://t.co/Qmz814UvMf,19,1
Limon,1132569483288170496,2019-05-26 08:49:41,Fatma Girik veliahtını açıkladı: Onu kendime çok benzetiyorum https://t.co/mF3Ia4esOc https://t.co/pKo0VZKPr6,64,6
Limon,859883822397214720,2017-05-03 21:34:13,WhatsApp'a erişim sağlanamıyor https://t.co/8XmH815GTm https://t.co/TBV3OTSYFz,78,53
Limon,1099269811966799872,2019-02-23 11:28:41,150 yıldır yanıt aranan zebraların çizgilerinin ne işe yaradığı sorusuna yanıt bulundu https://t.co/u5jR7pJi2I,63,14
Limon,867432518559182848,2017-05-24 17:30:03,Mercedes'in ofislerine polis baskını... Polis ne arıyor? Mercedes Türkiye'den olay sonrası açıklama… https://t.co/XVK7Qziax1,3,1
Limon,1168130457810214914,2019-09-01 11:56:18,İstanbul'da 24 saat ulaşımı kaç kişi kullandı https://t.co/0a87YUsFVk https://t.co/Fswdcn8ANw,16,3
Limon,1137414576063033346,2019-06-08 17:42:21,"Davutoğlu'nun eski danışmanı Mahçupyan, yeni parti için tarih verdi https://t.co/sIB2tezfdT https://t.co/2bE0Pwmsfq",59,7
Limon,1150373056206053376,2019-07-14 11:54:44,ODTÜ'de önemli gelişme: İlk istifa geldi  https://t.co/n2qxeySu6N https://t.co/EhByLdO9iK,6,4
